['statefp', 'state_name', 'countyfp', 'county_name'],
['1', 'Alabama', '1', 'Autauga County'],
['1', 'Alabama', '3', 'Baldwin County'],
['1', 'Alabama', '5', 'Barbour County'],
['1', 'Alabama', '7', 'Bibb County'],
['1', 'Alabama', '9', 'Blount County'],
['1', 'Alabama', '11', 'Bullock County'],
['1', 'Alabama', '13', 'Butler County'],
['1', 'Alabama', '15', 'Calhoun County'],
['1', 'Alabama', '17', 'Chambers County'],
['1', 'Alabama', '19', 'Cherokee County'],
['1', 'Alabama', '21', 'Chilton County'],
['1', 'Alabama', '23', 'Choctaw County'],
['1', 'Alabama', '25', 'Clarke County'],
['1', 'Alabama', '27', 'Clay County'],
['1', 'Alabama', '29', 'Cleburne County'],
['1', 'Alabama', '31', 'Coffee County'],
['1', 'Alabama', '33', 'Colbert County'],
['1', 'Alabama', '35', 'Conecuh County'],
['1', 'Alabama', '37', 'Coosa County'],
['1', 'Alabama', '39', 'Covington County'],
['1', 'Alabama', '41', 'Crenshaw County'],
['1', 'Alabama', '43', 'Cullman County'],
['1', 'Alabama', '45', 'Dale County'],
['1', 'Alabama', '47', 'Dallas County'],
['1', 'Alabama', '49', 'DeKalb County'],
['1', 'Alabama', '51', 'Elmore County'],
['1', 'Alabama', '53', 'Escambia County'],
['1', 'Alabama', '55', 'Etowah County'],
['1', 'Alabama', '57', 'Fayette County'],
['1', 'Alabama', '59', 'Franklin County'],
['1', 'Alabama', '61', 'Geneva County'],
['1', 'Alabama', '63', 'Greene County'],
['1', 'Alabama', '65', 'Hale County'],
['1', 'Alabama', '67', 'Henry County'],
['1', 'Alabama', '69', 'Houston County'],
['1', 'Alabama', '71', 'Jackson County'],
['1', 'Alabama', '73', 'Jefferson County'],
['1', 'Alabama', '75', 'Lamar County'],
['1', 'Alabama', '77', 'Lauderdale County'],
['1', 'Alabama', '79', 'Lawrence County'],
['1', 'Alabama', '81', 'Lee County'],
['1', 'Alabama', '83', 'Limestone County'],
['1', 'Alabama', '85', 'Lowndes County'],
['1', 'Alabama', '87', 'Macon County'],
['1', 'Alabama', '89', 'Madison County'],
['1', 'Alabama', '91', 'Marengo County'],
['1', 'Alabama', '93', 'Marion County'],
['1', 'Alabama', '95', 'Marshall County'],
['1', 'Alabama', '97', 'Mobile County'],
['1', 'Alabama', '99', 'Monroe County'],
['1', 'Alabama', '101', 'Montgomery County'],
['1', 'Alabama', '103', 'Morgan County'],
['1', 'Alabama', '105', 'Perry County'],
['1', 'Alabama', '107', 'Pickens County'],
['1', 'Alabama', '109', 'Pike County'],
['1', 'Alabama', '111', 'Randolph County'],
['1', 'Alabama', '113', 'Russell County'],
['1', 'Alabama', '115', 'St. Clair County'],
['1', 'Alabama', '117', 'Shelby County'],
['1', 'Alabama', '119', 'Sumter County'],
['1', 'Alabama', '121', 'Talladega County'],
['1', 'Alabama', '123', 'Tallapoosa County'],
['1', 'Alabama', '125', 'Tuscaloosa County'],
['1', 'Alabama', '127', 'Walker County'],
['1', 'Alabama', '129', 'Washington County'],
['1', 'Alabama', '131', 'Wilcox County'],
['1', 'Alabama', '133', 'Winston County'],
['2', 'Alaska', '13', 'Aleutians East Borough'],
['2', 'Alaska', '16', 'Aleutians West Census Area'],
['2', 'Alaska', '20', 'Anchorage Municipality'],
['2', 'Alaska', '50', 'Bethel Census Area'],
['2', 'Alaska', '60', 'Bristol Bay Borough'],
['2', 'Alaska', '68', 'Denali Borough'],
['2', 'Alaska', '70', 'Dillingham Census Area'],
['2', 'Alaska', '90', 'Fairbanks North Star Borough'],
['2', 'Alaska', '100', 'Haines Borough'],
['2', 'Alaska', '105', 'Hoonah-Angoon Census Area'],
['2', 'Alaska', '110', 'Juneau City and Borough'],
['2', 'Alaska', '122', 'Kenai Peninsula Borough'],
['2', 'Alaska', '130', 'Ketchikan Gateway Borough'],
['2', 'Alaska', '150', 'Kodiak Island Borough'],
['2', 'Alaska', '158', 'Kusilvak Census Area'],
['2', 'Alaska', '158', 'Wade Hampton Census Area'],
['2', 'Alaska', '164', 'Lake and Peninsula Borough'],
['2', 'Alaska', '170', 'Matanuska-Susitna Borough'],
['2', 'Alaska', '180', 'Nome Census Area'],
['2', 'Alaska', '185', 'North Slope Borough'],
['2', 'Alaska', '188', 'Northwest Arctic Borough'],
['2', 'Alaska', '195', 'Petersburg Census Area'],
['2', 'Alaska', '195', 'Petersburg Borough'],
['2', 'Alaska', '198', 'Prince of Wales-Hyder Census Area'],
['2', 'Alaska', '220', 'Sitka City and Borough'],
['2', 'Alaska', '230', 'Skagway Municipality'],
['2', 'Alaska', '240', 'Southeast Fairbanks Census Area'],
['2', 'Alaska', '261', 'Valdez-Cordova Census Area'],
['2', 'Alaska', '275', 'Wrangell City and Borough'],
['2', 'Alaska', '282', 'Yakutat City and Borough'],
['2', 'Alaska', '290', 'Yukon-Koyukuk Census Area'],
['4', 'Arizona', '1', 'Apache County'],
['4', 'Arizona', '3', 'Cochise County'],
['4', 'Arizona', '5', 'Coconino County'],
['4', 'Arizona', '7', 'Gila County'],
['4', 'Arizona', '9', 'Graham County'],
['4', 'Arizona', '11', 'Greenlee County'],
['4', 'Arizona', '12', 'La Paz County'],
['4', 'Arizona', '13', 'Maricopa County'],
['4', 'Arizona', '15', 'Mohave County'],
['4', 'Arizona', '17', 'Navajo County'],
['4', 'Arizona', '19', 'Pima County'],
['4', 'Arizona', '21', 'Pinal County'],
['4', 'Arizona', '23', 'Santa Cruz County'],
['4', 'Arizona', '25', 'Yavapai County'],
['4', 'Arizona', '27', 'Yuma County'],
['5', 'Arkansas', '1', 'Arkansas County'],
['5', 'Arkansas', '3', 'Ashley County'],
['5', 'Arkansas', '5', 'Baxter County'],
['5', 'Arkansas', '7', 'Benton County'],
['5', 'Arkansas', '9', 'Boone County'],
['5', 'Arkansas', '11', 'Bradley County'],
['5', 'Arkansas', '13', 'Calhoun County'],
['5', 'Arkansas', '15', 'Carroll County'],
['5', 'Arkansas', '17', 'Chicot County'],
['5', 'Arkansas', '19', 'Clark County'],
['5', 'Arkansas', '21', 'Clay County'],
['5', 'Arkansas', '23', 'Cleburne County'],
['5', 'Arkansas', '25', 'Cleveland County'],
['5', 'Arkansas', '27', 'Columbia County'],
['5', 'Arkansas', '29', 'Conway County'],
['5', 'Arkansas', '31', 'Craighead County'],
['5', 'Arkansas', '33', 'Crawford County'],
['5', 'Arkansas', '35', 'Crittenden County'],
['5', 'Arkansas', '37', 'Cross County'],
['5', 'Arkansas', '39', 'Dallas County'],
['5', 'Arkansas', '41', 'Desha County'],
['5', 'Arkansas', '43', 'Drew County'],
['5', 'Arkansas', '45', 'Faulkner County'],
['5', 'Arkansas', '47', 'Franklin County'],
['5', 'Arkansas', '49', 'Fulton County'],
['5', 'Arkansas', '51', 'Garland County'],
['5', 'Arkansas', '53', 'Grant County'],
['5', 'Arkansas', '55', 'Greene County'],
['5', 'Arkansas', '57', 'Hempstead County'],
['5', 'Arkansas', '59', 'Hot Spring County'],
['5', 'Arkansas', '61', 'Howard County'],
['5', 'Arkansas', '63', 'Independence County'],
['5', 'Arkansas', '65', 'Izard County'],
['5', 'Arkansas', '67', 'Jackson County'],
['5', 'Arkansas', '69', 'Jefferson County'],
['5', 'Arkansas', '71', 'Johnson County'],
['5', 'Arkansas', '73', 'Lafayette County'],
['5', 'Arkansas', '75', 'Lawrence County'],
['5', 'Arkansas', '77', 'Lee County'],
['5', 'Arkansas', '79', 'Lincoln County'],
['5', 'Arkansas', '81', 'Little River County'],
['5', 'Arkansas', '83', 'Logan County'],
['5', 'Arkansas', '85', 'Lonoke County'],
['5', 'Arkansas', '87', 'Madison County'],
['5', 'Arkansas', '89', 'Marion County'],
['5', 'Arkansas', '91', 'Miller County'],
['5', 'Arkansas', '93', 'Mississippi County'],
['5', 'Arkansas', '95', 'Monroe County'],
['5', 'Arkansas', '97', 'Montgomery County'],
['5', 'Arkansas', '99', 'Nevada County'],
['5', 'Arkansas', '101', 'Newton County'],
['5', 'Arkansas', '103', 'Ouachita County'],
['5', 'Arkansas', '105', 'Perry County'],
['5', 'Arkansas', '107', 'Phillips County'],
['5', 'Arkansas', '109', 'Pike County'],
['5', 'Arkansas', '111', 'Poinsett County'],
['5', 'Arkansas', '113', 'Polk County'],
['5', 'Arkansas', '115', 'Pope County'],
['5', 'Arkansas', '117', 'Prairie County'],
['5', 'Arkansas', '119', 'Pulaski County'],
['5', 'Arkansas', '121', 'Randolph County'],
['5', 'Arkansas', '123', 'St. Francis County'],
['5', 'Arkansas', '125', 'Saline County'],
['5', 'Arkansas', '127', 'Scott County'],
['5', 'Arkansas', '129', 'Searcy County'],
['5', 'Arkansas', '131', 'Sebastian County'],
['5', 'Arkansas', '133', 'Sevier County'],
['5', 'Arkansas', '135', 'Sharp County'],
['5', 'Arkansas', '137', 'Stone County'],
['5', 'Arkansas', '139', 'Union County'],
['5', 'Arkansas', '141', 'Van Buren County'],
['5', 'Arkansas', '143', 'Washington County'],
['5', 'Arkansas', '145', 'White County'],
['5', 'Arkansas', '147', 'Woodruff County'],
['5', 'Arkansas', '149', 'Yell County'],
['6', 'California', '1', 'Alameda County'],
['6', 'California', '3', 'Alpine County'],
['6', 'California', '5', 'Amador County'],
['6', 'California', '7', 'Butte County'],
['6', 'California', '9', 'Calaveras County'],
['6', 'California', '11', 'Colusa County'],
['6', 'California', '13', 'Contra Costa County'],
['6', 'California', '15', 'Del Norte County'],
['6', 'California', '17', 'El Dorado County'],
['6', 'California', '19', 'Fresno County'],
['6', 'California', '21', 'Glenn County'],
['6', 'California', '23', 'Humboldt County'],
['6', 'California', '25', 'Imperial County'],
['6', 'California', '27', 'Inyo County'],
['6', 'California', '29', 'Kern County'],
['6', 'California', '31', 'Kings County'],
['6', 'California', '33', 'Lake County'],
['6', 'California', '35', 'Lassen County'],
['6', 'California', '37', 'Los Angeles County'],
['6', 'California', '39', 'Madera County'],
['6', 'California', '41', 'Marin County'],
['6', 'California', '43', 'Mariposa County'],
['6', 'California', '45', 'Mendocino County'],
['6', 'California', '47', 'Merced County'],
['6', 'California', '49', 'Modoc County'],
['6', 'California', '51', 'Mono County'],
['6', 'California', '53', 'Monterey County'],
['6', 'California', '55', 'Napa County'],
['6', 'California', '57', 'Nevada County'],
['6', 'California', '59', 'Orange County'],
['6', 'California', '61', 'Placer County'],
['6', 'California', '63', 'Plumas County'],
['6', 'California', '65', 'Riverside County'],
['6', 'California', '67', 'Sacramento County'],
['6', 'California', '69', 'San Benito County'],
['6', 'California', '71', 'San Bernardino County'],
['6', 'California', '73', 'San Diego County'],
['6', 'California', '75', 'San Francisco County'],
['6', 'California', '77', 'San Joaquin County'],
['6', 'California', '79', 'San Luis Obispo County'],
['6', 'California', '81', 'San Mateo County'],
['6', 'California', '83', 'Santa Barbara County'],
['6', 'California', '85', 'Santa Clara County'],
['6', 'California', '87', 'Santa Cruz County'],
['6', 'California', '89', 'Shasta County'],
['6', 'California', '91', 'Sierra County'],
['6', 'California', '93', 'Siskiyou County'],
['6', 'California', '95', 'Solano County'],
['6', 'California', '97', 'Sonoma County'],
['6', 'California', '99', 'Stanislaus County'],
['6', 'California', '101', 'Sutter County'],
['6', 'California', '103', 'Tehama County'],
['6', 'California', '105', 'Trinity County'],
['6', 'California', '107', 'Tulare County'],
['6', 'California', '109', 'Tuolumne County'],
['6', 'California', '111', 'Ventura County'],
['6', 'California', '113', 'Yolo County'],
['6', 'California', '115', 'Yuba County'],
['8', 'Colorado', '1', 'Adams County'],
['8', 'Colorado', '3', 'Alamosa County'],
['8', 'Colorado', '5', 'Arapahoe County'],
['8', 'Colorado', '7', 'Archuleta County'],
['8', 'Colorado', '9', 'Baca County'],
['8', 'Colorado', '11', 'Bent County'],
['8', 'Colorado', '13', 'Boulder County'],
['8', 'Colorado', '14', 'Broomfield County'],
['8', 'Colorado', '15', 'Chaffee County'],
['8', 'Colorado', '17', 'Cheyenne County'],
['8', 'Colorado', '19', 'Clear Creek County'],
['8', 'Colorado', '21', 'Conejos County'],
['8', 'Colorado', '23', 'Costilla County'],
['8', 'Colorado', '25', 'Crowley County'],
['8', 'Colorado', '27', 'Custer County'],
['8', 'Colorado', '29', 'Delta County'],
['8', 'Colorado', '31', 'Denver County'],
['8', 'Colorado', '33', 'Dolores County'],
['8', 'Colorado', '35', 'Douglas County'],
['8', 'Colorado', '37', 'Eagle County'],
['8', 'Colorado', '39', 'Elbert County'],
['8', 'Colorado', '41', 'El Paso County'],
['8', 'Colorado', '43', 'Fremont County'],
['8', 'Colorado', '45', 'Garfield County'],
['8', 'Colorado', '47', 'Gilpin County'],
['8', 'Colorado', '49', 'Grand County'],
['8', 'Colorado', '51', 'Gunnison County'],
['8', 'Colorado', '53', 'Hinsdale County'],
['8', 'Colorado', '55', 'Huerfano County'],
['8', 'Colorado', '57', 'Jackson County'],
['8', 'Colorado', '59', 'Jefferson County'],
['8', 'Colorado', '61', 'Kiowa County'],
['8', 'Colorado', '63', 'Kit Carson County'],
['8', 'Colorado', '65', 'Lake County'],
['8', 'Colorado', '67', 'La Plata County'],
['8', 'Colorado', '69', 'Larimer County'],
['8', 'Colorado', '71', 'Las Animas County'],
['8', 'Colorado', '73', 'Lincoln County'],
['8', 'Colorado', '75', 'Logan County'],
['8', 'Colorado', '77', 'Mesa County'],
['8', 'Colorado', '79', 'Mineral County'],
['8', 'Colorado', '81', 'Moffat County'],
['8', 'Colorado', '83', 'Montezuma County'],
['8', 'Colorado', '85', 'Montrose County'],
['8', 'Colorado', '87', 'Morgan County'],
['8', 'Colorado', '89', 'Otero County'],
['8', 'Colorado', '91', 'Ouray County'],
['8', 'Colorado', '93', 'Park County'],
['8', 'Colorado', '95', 'Phillips County'],
['8', 'Colorado', '97', 'Pitkin County'],
['8', 'Colorado', '99', 'Prowers County'],
['8', 'Colorado', '101', 'Pueblo County'],
['8', 'Colorado', '103', 'Rio Blanco County'],
['8', 'Colorado', '105', 'Rio Grande County'],
['8', 'Colorado', '107', 'Routt County'],
['8', 'Colorado', '109', 'Saguache County'],
['8', 'Colorado', '111', 'San Juan County'],
['8', 'Colorado', '113', 'San Miguel County'],
['8', 'Colorado', '115', 'Sedgwick County'],
['8', 'Colorado', '117', 'Summit County'],
['8', 'Colorado', '119', 'Teller County'],
['8', 'Colorado', '121', 'Washington County'],
['8', 'Colorado', '123', 'Weld County'],
['8', 'Colorado', '125', 'Yuma County'],
['9', 'Connecticut', '1', 'Fairfield County'],
['9', 'Connecticut', '3', 'Hartford County'],
['9', 'Connecticut', '5', 'Litchfield County'],
['9', 'Connecticut', '7', 'Middlesex County'],
['9', 'Connecticut', '9', 'New Haven County'],
['9', 'Connecticut', '11', 'New London County'],
['9', 'Connecticut', '13', 'Tolland County'],
['9', 'Connecticut', '15', 'Windham County'],
['10', 'Delaware', '1', 'Kent County'],
['10', 'Delaware', '3', 'New Castle County'],
['10', 'Delaware', '5', 'Sussex County'],
['11', 'District of Columbia', '1', 'District of Columbia'],
['11', 'District of Columbia', '1', 'Washington'],
['12', 'Florida', '1', 'Alachua County'],
['12', 'Florida', '3', 'Baker County'],
['12', 'Florida', '5', 'Bay County'],
['12', 'Florida', '7', 'Bradford County'],
['12', 'Florida', '9', 'Brevard County'],
['12', 'Florida', '11', 'Broward County'],
['12', 'Florida', '13', 'Calhoun County'],
['12', 'Florida', '15', 'Charlotte County'],
['12', 'Florida', '17', 'Citrus County'],
['12', 'Florida', '19', 'Clay County'],
['12', 'Florida', '21', 'Collier County'],
['12', 'Florida', '23', 'Columbia County'],
['12', 'Florida', '27', 'DeSoto County'],
['12', 'Florida', '29', 'Dixie County'],
['12', 'Florida', '31', 'Duval County'],
['12', 'Florida', '33', 'Escambia County'],
['12', 'Florida', '35', 'Flagler County'],
['12', 'Florida', '37', 'Franklin County'],
['12', 'Florida', '39', 'Gadsden County'],
['12', 'Florida', '41', 'Gilchrist County'],
['12', 'Florida', '43', 'Glades County'],
['12', 'Florida', '45', 'Gulf County'],
['12', 'Florida', '47', 'Hamilton County'],
['12', 'Florida', '49', 'Hardee County'],
['12', 'Florida', '51', 'Hendry County'],
['12', 'Florida', '53', 'Hernando County'],
['12', 'Florida', '55', 'Highlands County'],
['12', 'Florida', '57', 'Hillsborough County'],
['12', 'Florida', '59', 'Holmes County'],
['12', 'Florida', '61', 'Indian River County'],
['12', 'Florida', '63', 'Jackson County'],
['12', 'Florida', '65', 'Jefferson County'],
['12', 'Florida', '67', 'Lafayette County'],
['12', 'Florida', '69', 'Lake County'],
['12', 'Florida', '71', 'Lee County'],
['12', 'Florida', '73', 'Leon County'],
['12', 'Florida', '75', 'Levy County'],
['12', 'Florida', '77', 'Liberty County'],
['12', 'Florida', '79', 'Madison County'],
['12', 'Florida', '81', 'Manatee County'],
['12', 'Florida', '83', 'Marion County'],
['12', 'Florida', '85', 'Martin County'],
['12', 'Florida', '86', 'Miami-Dade County'],
['12', 'Florida', '87', 'Monroe County'],
['12', 'Florida', '89', 'Nassau County'],
['12', 'Florida', '91', 'Okaloosa County'],
['12', 'Florida', '93', 'Okeechobee County'],
['12', 'Florida', '95', 'Orange County'],
['12', 'Florida', '97', 'Osceola County'],
['12', 'Florida', '99', 'Palm Beach County'],
['12', 'Florida', '101', 'Pasco County'],
['12', 'Florida', '103', 'Pinellas County'],
['12', 'Florida', '105', 'Polk County'],
['12', 'Florida', '107', 'Putnam County'],
['12', 'Florida', '109', 'St. Johns County'],
['12', 'Florida', '111', 'St. Lucie County'],
['12', 'Florida', '113', 'Santa Rosa County'],
['12', 'Florida', '115', 'Sarasota County'],
['12', 'Florida', '117', 'Seminole County'],
['12', 'Florida', '119', 'Sumter County'],
['12', 'Florida', '121', 'Suwannee County'],
['12', 'Florida', '123', 'Taylor County'],
['12', 'Florida', '125', 'Union County'],
['12', 'Florida', '127', 'Volusia County'],
['12', 'Florida', '129', 'Wakulla County'],
['12', 'Florida', '131', 'Walton County'],
['12', 'Florida', '133', 'Washington County'],
['13', 'Georgia', '1', 'Appling County'],
['13', 'Georgia', '3', 'Atkinson County'],
['13', 'Georgia', '5', 'Bacon County'],
['13', 'Georgia', '7', 'Baker County'],
['13', 'Georgia', '9', 'Baldwin County'],
['13', 'Georgia', '11', 'Banks County'],
['13', 'Georgia', '13', 'Barrow County'],
['13', 'Georgia', '15', 'Bartow County'],
['13', 'Georgia', '17', 'Ben Hill County'],
['13', 'Georgia', '19', 'Berrien County'],
['13', 'Georgia', '21', 'Bibb County'],
['13', 'Georgia', '23', 'Bleckley County'],
['13', 'Georgia', '25', 'Brantley County'],
['13', 'Georgia', '27', 'Brooks County'],
['13', 'Georgia', '29', 'Bryan County'],
['13', 'Georgia', '31', 'Bulloch County'],
['13', 'Georgia', '33', 'Burke County'],
['13', 'Georgia', '35', 'Butts County'],
['13', 'Georgia', '37', 'Calhoun County'],
['13', 'Georgia', '39', 'Camden County'],
['13', 'Georgia', '43', 'Candler County'],
['13', 'Georgia', '45', 'Carroll County'],
['13', 'Georgia', '47', 'Catoosa County'],
['13', 'Georgia', '49', 'Charlton County'],
['13', 'Georgia', '51', 'Chatham County'],
['13', 'Georgia', '53', 'Chattahoochee County'],
['13', 'Georgia', '55', 'Chattooga County'],
['13', 'Georgia', '57', 'Cherokee County'],
['13', 'Georgia', '59', 'Clarke County'],
['13', 'Georgia', '61', 'Clay County'],
['13', 'Georgia', '63', 'Clayton County'],
['13', 'Georgia', '65', 'Clinch County'],
['13', 'Georgia', '67', 'Cobb County'],
['13', 'Georgia', '69', 'Coffee County'],
['13', 'Georgia', '71', 'Colquitt County'],
['13', 'Georgia', '73', 'Columbia County'],
['13', 'Georgia', '75', 'Cook County'],
['13', 'Georgia', '77', 'Coweta County'],
['13', 'Georgia', '79', 'Crawford County'],
['13', 'Georgia', '81', 'Crisp County'],
['13', 'Georgia', '83', 'Dade County'],
['13', 'Georgia', '85', 'Dawson County'],
['13', 'Georgia', '87', 'Decatur County'],
['13', 'Georgia', '89', 'DeKalb County'],
['13', 'Georgia', '91', 'Dodge County'],
['13', 'Georgia', '93', 'Dooly County'],
['13', 'Georgia', '95', 'Dougherty County'],
['13', 'Georgia', '97', 'Douglas County'],
['13', 'Georgia', '99', 'Early County'],
['13', 'Georgia', '101', 'Echols County'],
['13', 'Georgia', '103', 'Effingham County'],
['13', 'Georgia', '105', 'Elbert County'],
['13', 'Georgia', '107', 'Emanuel County'],
['13', 'Georgia', '109', 'Evans County'],
['13', 'Georgia', '111', 'Fannin County'],
['13', 'Georgia', '113', 'Fayette County'],
['13', 'Georgia', '115', 'Floyd County'],
['13', 'Georgia', '117', 'Forsyth County'],
['13', 'Georgia', '119', 'Franklin County'],
['13', 'Georgia', '121', 'Fulton County'],
['13', 'Georgia', '123', 'Gilmer County'],
['13', 'Georgia', '125', 'Glascock County'],
['13', 'Georgia', '127', 'Glynn County'],
['13', 'Georgia', '129', 'Gordon County'],
['13', 'Georgia', '131', 'Grady County'],
['13', 'Georgia', '133', 'Greene County'],
['13', 'Georgia', '135', 'Gwinnett County'],
['13', 'Georgia', '137', 'Habersham County'],
['13', 'Georgia', '139', 'Hall County'],
['13', 'Georgia', '141', 'Hancock County'],
['13', 'Georgia', '143', 'Haralson County'],
['13', 'Georgia', '145', 'Harris County'],
['13', 'Georgia', '147', 'Hart County'],
['13', 'Georgia', '149', 'Heard County'],
['13', 'Georgia', '151', 'Henry County'],
['13', 'Georgia', '153', 'Houston County'],
['13', 'Georgia', '155', 'Irwin County'],
['13', 'Georgia', '157', 'Jackson County'],
['13', 'Georgia', '159', 'Jasper County'],
['13', 'Georgia', '161', 'Jeff Davis County'],
['13', 'Georgia', '163', 'Jefferson County'],
['13', 'Georgia', '165', 'Jenkins County'],
['13', 'Georgia', '167', 'Johnson County'],
['13', 'Georgia', '169', 'Jones County'],
['13', 'Georgia', '171', 'Lamar County'],
['13', 'Georgia', '173', 'Lanier County'],
['13', 'Georgia', '175', 'Laurens County'],
['13', 'Georgia', '177', 'Lee County'],
['13', 'Georgia', '179', 'Liberty County'],
['13', 'Georgia', '181', 'Lincoln County'],
['13', 'Georgia', '183', 'Long County'],
['13', 'Georgia', '185', 'Lowndes County'],
['13', 'Georgia', '187', 'Lumpkin County'],
['13', 'Georgia', '189', 'McDuffie County'],
['13', 'Georgia', '191', 'McIntosh County'],
['13', 'Georgia', '193', 'Macon County'],
['13', 'Georgia', '195', 'Madison County'],
['13', 'Georgia', '197', 'Marion County'],
['13', 'Georgia', '199', 'Meriwether County'],
['13', 'Georgia', '201', 'Miller County'],
['13', 'Georgia', '205', 'Mitchell County'],
['13', 'Georgia', '207', 'Monroe County'],
['13', 'Georgia', '209', 'Montgomery County'],
['13', 'Georgia', '211', 'Morgan County'],
['13', 'Georgia', '213', 'Murray County'],
['13', 'Georgia', '215', 'Muscogee County'],
['13', 'Georgia', '217', 'Newton County'],
['13', 'Georgia', '219', 'Oconee County'],
['13', 'Georgia', '221', 'Oglethorpe County'],
['13', 'Georgia', '223', 'Paulding County'],
['13', 'Georgia', '225', 'Peach County'],
['13', 'Georgia', '227', 'Pickens County'],
['13', 'Georgia', '229', 'Pierce County'],
['13', 'Georgia', '231', 'Pike County'],
['13', 'Georgia', '233', 'Polk County'],
['13', 'Georgia', '235', 'Pulaski County'],
['13', 'Georgia', '237', 'Putnam County'],
['13', 'Georgia', '239', 'Quitman County'],
['13', 'Georgia', '241', 'Rabun County'],
['13', 'Georgia', '243', 'Randolph County'],
['13', 'Georgia', '245', 'Richmond County'],
['13', 'Georgia', '247', 'Rockdale County'],
['13', 'Georgia', '249', 'Schley County'],
['13', 'Georgia', '251', 'Screven County'],
['13', 'Georgia', '253', 'Seminole County'],
['13', 'Georgia', '255', 'Spalding County'],
['13', 'Georgia', '257', 'Stephens County'],
['13', 'Georgia', '259', 'Stewart County'],
['13', 'Georgia', '261', 'Sumter County'],
['13', 'Georgia', '263', 'Talbot County'],
['13', 'Georgia', '265', 'Taliaferro County'],
['13', 'Georgia', '267', 'Tattnall County'],
['13', 'Georgia', '269', 'Taylor County'],
['13', 'Georgia', '271', 'Telfair County'],
['13', 'Georgia', '273', 'Terrell County'],
['13', 'Georgia', '275', 'Thomas County'],
['13', 'Georgia', '277', 'Tift County'],
['13', 'Georgia', '279', 'Toombs County'],
['13', 'Georgia', '281', 'Towns County'],
['13', 'Georgia', '283', 'Treutlen County'],
['13', 'Georgia', '285', 'Troup County'],
['13', 'Georgia', '287', 'Turner County'],
['13', 'Georgia', '289', 'Twiggs County'],
['13', 'Georgia', '291', 'Union County'],
['13', 'Georgia', '293', 'Upson County'],
['13', 'Georgia', '295', 'Walker County'],
['13', 'Georgia', '297', 'Walton County'],
['13', 'Georgia', '299', 'Ware County'],
['13', 'Georgia', '301', 'Warren County'],
['13', 'Georgia', '303', 'Washington County'],
['13', 'Georgia', '305', 'Wayne County'],
['13', 'Georgia', '307', 'Webster County'],
['13', 'Georgia', '309', 'Wheeler County'],
['13', 'Georgia', '311', 'White County'],
['13', 'Georgia', '313', 'Whitfield County'],
['13', 'Georgia', '315', 'Wilcox County'],
['13', 'Georgia', '317', 'Wilkes County'],
['13', 'Georgia', '319', 'Wilkinson County'],
['13', 'Georgia', '321', 'Worth County'],
['15', 'Hawaii', '1', 'Hawaii County'],
['15', 'Hawaii', '3', 'Honolulu County'],
['15', 'Hawaii', '5', 'Kalawao County'],
['15', 'Hawaii', '7', 'Kauai County'],
['15', 'Hawaii', '9', 'Maui County'],
['16', 'Idaho', '1', 'Ada County'],
['16', 'Idaho', '3', 'Adams County'],
['16', 'Idaho', '5', 'Bannock County'],
['16', 'Idaho', '7', 'Bear Lake County'],
['16', 'Idaho', '9', 'Benewah County'],
['16', 'Idaho', '11', 'Bingham County'],
['16', 'Idaho', '13', 'Blaine County'],
['16', 'Idaho', '15', 'Boise County'],
['16', 'Idaho', '17', 'Bonner County'],
['16', 'Idaho', '19', 'Bonneville County'],
['16', 'Idaho', '21', 'Boundary County'],
['16', 'Idaho', '23', 'Butte County'],
['16', 'Idaho', '25', 'Camas County'],
['16', 'Idaho', '27', 'Canyon County'],
['16', 'Idaho', '29', 'Caribou County'],
['16', 'Idaho', '31', 'Cassia County'],
['16', 'Idaho', '33', 'Clark County'],
['16', 'Idaho', '35', 'Clearwater County'],
['16', 'Idaho', '37', 'Custer County'],
['16', 'Idaho', '39', 'Elmore County'],
['16', 'Idaho', '41', 'Franklin County'],
['16', 'Idaho', '43', 'Fremont County'],
['16', 'Idaho', '45', 'Gem County'],
['16', 'Idaho', '47', 'Gooding County'],
['16', 'Idaho', '49', 'Idaho County'],
['16', 'Idaho', '51', 'Jefferson County'],
['16', 'Idaho', '53', 'Jerome County'],
['16', 'Idaho', '55', 'Kootenai County'],
['16', 'Idaho', '57', 'Latah County'],
['16', 'Idaho', '59', 'Lemhi County'],
['16', 'Idaho', '61', 'Lewis County'],
['16', 'Idaho', '63', 'Lincoln County'],
['16', 'Idaho', '65', 'Madison County'],
['16', 'Idaho', '67', 'Minidoka County'],
['16', 'Idaho', '69', 'Nez Perce County'],
['16', 'Idaho', '71', 'Oneida County'],
['16', 'Idaho', '73', 'Owyhee County'],
['16', 'Idaho', '75', 'Payette County'],
['16', 'Idaho', '77', 'Power County'],
['16', 'Idaho', '79', 'Shoshone County'],
['16', 'Idaho', '81', 'Teton County'],
['16', 'Idaho', '83', 'Twin Falls County'],
['16', 'Idaho', '85', 'Valley County'],
['16', 'Idaho', '87', 'Washington County'],
['17', 'Illinois', '1', 'Adams County'],
['17', 'Illinois', '3', 'Alexander County'],
['17', 'Illinois', '5', 'Bond County'],
['17', 'Illinois', '7', 'Boone County'],
['17', 'Illinois', '9', 'Brown County'],
['17', 'Illinois', '11', 'Bureau County'],
['17', 'Illinois', '13', 'Calhoun County'],
